,,Hourly SiteSage  Data, 2018-02-02 16:39:00,Customer: ,Historic Green Village,Location: Bakery (F1)

Column name is Energy Monitor Channel Number-Circuit Name
Channel Columns contain energy usage(production) in watt hours for hour
Voltage is average voltage for hour

 Date/Time,"CH1-Bldg F1","CH3-PV Array F1","CH4-Plug: Front FridgeT","CH5-A/C: WSHP1","CH6-Range","CH8-Plug: Microwave","CH9-Wired: Dishwasher","CH10-Plug: Mixer","CH11-Plug: Fridge in Back","CH12-Plug: Front Display Case","CH13-Plug: Back Middle Freezer","CH14-Plug: Back Freezer near Wall","CH15-Lights: Indoor 1","CH16-DHW Gas Instant","CH17-Plug: Gas Oven","CH18-Plugs: Outlet 1","CH19-Plugs: Outlet 2","CH20-Plugs: Outlet 3","CH21-Plug: Front Small Fridge","CH22-Lights: Bath/Mechanical Room","CH23-Plug: Outdoor Receptacle","CH24-Lights: Outdoor 4",4065/Voltage,Outdoor Temp
2017-02-09 19:00:00,6026,0,0,1190,0,0,0,63,673,909,816,779,286,2,0,0,0,146,0,1365,0,0,117.6,65
2017-02-09 20:00:00,5305,0,0,813,0,0,0,83,639,916,884,657,32,0,0,0,0,91,0,1362,0,0,117.9,65
2017-02-09 21:00:00,5000,0,0,755,0,0,0,22,482,916,879,637,32,0,0,0,0,90,0,1360,0,0,118.1,66
2017-02-09 22:00:00,5249,0,0,1136,0,0,0,52,409,930,847,583,33,0,0,0,0,90,0,1379,0,0,119.3,66
2017-02-09 23:00:00,5222,0,0,975,0,0,0,72,422,941,982,629,33,0,0,0,0,88,0,1299,0,0,120.2,66
2017-02-10 00:00:00,4970,0,0,886,0,0,0,20,506,948,952,620,33,1,0,0,0,86,0,1145,0,0,120.9,66
2017-02-10 01:00:00,4984,0,0,795,0,0,0,49,375,940,907,605,33,0,0,0,0,85,0,1400,0,0,120.4,64
2017-02-10 02:00:00,5055,0,0,964,0,0,0,71,355,925,898,554,33,0,0,0,0,86,0,1381,0,0,119.3,61
2017-02-10 03:00:00,4900,0,0,812,0,0,0,23,478,922,834,612,33,0,0,0,0,86,0,1284,0,0,119.2,61
2017-02-10 04:00:00,4706,0,0,746,0,0,0,50,392,920,824,566,33,0,0,0,0,85,0,1268,0,0,119.1,60
2017-02-10 05:00:00,4729,0,0,650,0,0,0,76,363,911,837,673,33,0,0,0,0,86,0,1259,0,0,118.5,59
2017-02-10 06:00:00,4655,0,0,635,0,0,0,0,475,901,837,666,32,0,0,0,0,87,0,1156,0,0,117.6,58
2017-02-10 07:00:00,4709,-101,0,665,0,0,0,74,413,897,851,564,32,0,0,0,0,87,0,1274,0,0,117.3,57
2017-02-10 08:00:00,6250,-325,0,1514,0,0,39,216,403,887,795,596,405,10,0,23,0,92,425,1337,3,31,115.8,56
2017-02-10 09:00:00,5484,-1648,0,1825,1,0,0,272,442,912,816,765,466,3,288,92,0,101,247,1036,3,35,115.8,57
2017-02-10 10:00:00,5721,-2710,0,2454,5,0,39,214,501,985,910,978,464,6,335,86,0,107,99,1154,4,107,116.1,59
2017-02-10 11:00:00,5390,-3091,0,2420,7,0,79,185,374,989,879,835,464,5,322,85,0,102,98,1103,3,107,115.9,62
2017-02-10 12:00:00,7954,-3173,0,3248,1986,0,40,131,353,994,862,944,466,3,332,85,0,96,99,1096,3,105,116.0,65
2017-02-10 13:00:00,6588,-3056,0,3165,281,61,0,66,517,1016,785,831,467,2,347,86,0,100,100,1214,3,109,116.7,66
2017-02-10 14:00:00,7085,-2651,0,3269,6,0,80,125,439,1022,960,976,467,4,367,86,0,102,100,1181,4,110,116.8,67
2017-02-10 15:00:00,7369,-1808,0,3059,3,0,0,135,352,1016,981,830,467,2,371,87,0,96,101,1112,3,114,117.4,69
2017-02-10 16:00:00,7776,-959,0,2896,1,0,80,86,287,1011,864,677,467,4,373,87,0,98,101,1174,4,114,117.4,70
2017-02-10 17:00:00,7217,-181,0,2000,0,56,0,131,599,944,959,630,460,3,333,64,0,158,28,1250,3,29,117.4,70
2017-02-10 18:00:00,6827,-12,0,2181,0,0,0,143,442,919,896,677,464,1,0,43,0,160,0,1178,0,0,117.9,70
2017-02-10 19:00:00,5957,0,0,1317,0,0,0,127,438,905,885,625,460,0,0,45,0,162,0,1226,0,0,117.4,69
2017-02-10 20:00:00,6307,0,0,1429,0,0,0,84,396,914,901,816,462,0,0,11,0,154,0,1387,0,0,118.3,67
2017-02-10 21:00:00,6153,0,0,1397,0,0,0,39,436,932,1136,638,462,1,0,0,0,156,0,1215,0,0,119.6,66
2017-02-10 22:00:00,6424,0,0,1482,0,0,0,76,543,944,1072,726,463,0,0,0,0,174,0,1231,0,0,120.7,64
2017-02-10 23:00:00,5521,0,0,1369,0,0,0,0,453,942,955,734,49,0,0,0,0,91,0,1199,0,0,120.9,63
2017-02-11 00:00:00,5139,0,0,1185,0,0,0,72,365,942,935,580,33,1,0,0,0,87,0,1181,0,0,121.1,62
2017-02-11 01:00:00,4854,0,0,998,0,0,0,26,364,937,917,589,33,0,0,0,0,85,0,1138,0,0,121.0,62
2017-02-11 02:00:00,4953,0,0,855,0,0,0,45,418,937,914,583,33,0,0,0,0,84,0,1305,0,0,121.0,61
2017-02-11 03:00:00,5096,0,0,1125,0,0,0,64,456,936,859,561,33,0,0,0,0,84,0,1210,0,0,121.0,61
2017-02-11 04:00:00,5171,0,0,1284,0,0,0,9,436,938,884,554,33,0,0,0,0,84,0,1202,0,0,121.2,61
2017-02-11 05:00:00,4794,0,0,886,0,0,0,70,359,926,894,550,38,0,0,0,0,83,0,1177,0,0,120.4,61
2017-02-11 06:00:00,5266,0,0,555,81,0,42,61,513,909,900,763,454,5,0,0,0,92,0,1028,0,37,119.3,61
2017-02-11 07:00:00,8098,-92,0,1547,1544,0,40,238,541,897,974,826,458,3,299,0,0,86,0,1094,1,36,118.2,60
2017-02-11 08:00:00,7331,-387,0,2142,419,0,0,380,471,879,833,567,458,4,359,36,0,88,0,1329,3,35,116.4,61
2017-02-11 09:00:00,6394,-1598,0,2663,3,0,0,206,473,885,784,568,460,5,353,43,0,93,535,1142,5,43,116.0,64
2017-02-11 10:00:00,5674,-2596,0,2790,5,0,0,187,509,977,830,510,465,2,358,51,0,91,97,1219,4,101,115.7,68
2017-02-11 11:00:00,5728,-3020,0,2638,7,6,0,120,426,994,838,545,465,2,364,86,0,113,99,1198,4,103,116.2,70
2017-02-11 12:00:00,5136,-3129,0,2180,7,0,0,127,423,983,943,489,465,2,364,86,0,94,99,1165,4,108,116.3,70
2017-02-11 13:00:00,5913,-3018,0,3050,8,0,39,117,334,991,882,577,464,3,350,86,0,103,99,1198,3,105,116.3,69
2017-02-11 14:00:00,6923,-2627,0,3168,5,0,0,99,375,1051,828,606,464,2,363,86,0,110,99,1356,5,105,116.3,70
2017-02-11 15:00:00,7993,-1853,0,3729,4,0,39,269,437,1013,808,584,464,6,359,85,0,100,99,1351,5,101,115.7,70
2017-02-11 16:00:00,7401,-947,0,3230,2,7,0,183,399,990,743,508,462,2,159,85,0,96,97,1247,4,101,115.2,70
2017-02-11 17:00:00,6633,-184,0,2071,0,0,0,98,357,971,738,549,462,3,0,85,0,110,75,1247,2,104,115.5,69
2017-02-11 18:00:00,4771,-15,0,279,0,0,0,53,477,915,986,623,208,1,0,10,0,94,0,1243,0,4,116.8,69
2017-02-11 19:00:00,5263,0,0,1109,0,0,0,51,494,916,884,772,32,0,0,0,0,48,0,1175,0,0,117.4,66
2017-02-11 20:00:00,4880,0,0,703,0,0,0,48,541,925,837,561,32,0,0,0,0,49,0,1361,0,0,118.5,64
2017-02-11 21:00:00,5370,0,0,1153,0,0,0,44,501,941,912,573,33,0,0,0,0,48,0,1387,0,0,119.9,64
2017-02-11 22:00:00,4903,0,0,735,0,0,0,38,520,948,886,578,33,1,0,0,0,47,0,1302,0,0,120.7,63
2017-02-11 23:00:00,5065,0,0,1102,0,0,0,30,389,950,898,544,33,0,0,0,0,48,0,1294,0,0,121.0,63
2017-02-12 00:00:00,4828,0,0,723,0,0,0,44,420,954,948,567,34,0,0,0,0,48,0,1283,0,0,121.3,64
2017-02-12 01:00:00,4759,0,0,745,0,0,0,55,531,946,839,579,33,0,0,0,0,48,0,1186,0,0,121.0,64
2017-02-12 02:00:00,5087,0,0,756,0,0,0,49,543,947,919,564,33,0,0,0,0,48,0,1422,0,0,121.0,64
2017-02-12 03:00:00,5072,0,0,950,0,0,0,54,431,946,871,549,34,0,0,0,0,48,0,1415,0,0,121.0,63
2017-02-12 04:00:00,5028,0,0,900,0,0,0,49,381,941,917,572,33,0,0,0,0,48,0,1404,0,0,120.7,62
2017-02-12 05:00:00,4777,0,0,673,0,0,0,73,383,934,1015,541,33,0,0,0,0,47,0,1292,0,0,120.2,61
2017-02-12 06:00:00,4853,0,0,766,0,0,0,94,509,923,854,537,33,0,0,0,0,48,0,1262,0,0,119.5,61
2017-02-12 07:00:00,4817,-95,0,698,0,0,0,58,482,907,858,791,32,1,0,0,0,48,0,1129,0,0,118.4,61
2017-02-12 08:00:00,6619,-404,0,1805,463,54,0,104,404,896,881,526,395,9,0,0,0,89,497,1132,3,34,116.7,64
2017-02-12 09:00:00,5928,-1642,0,2488,2,0,39,139,500,962,798,550,466,3,245,0,0,97,104,1283,4,103,116.3,66
2017-02-12 10:00:00,5402,-2601,0,2386,5,0,40,410,481,962,795,614,463,6,358,29,0,91,111,1161,4,105,116.3,68
2017-02-12 11:00:00,5638,-3006,0,2995,9,0,0,370,494,965,852,704,464,6,333,42,0,100,110,1161,4,102,115.9,70
2017-02-12 12:00:00,5376,-3123,0,3176,10,0,31,161,441,968,832,542,464,7,348,42,0,95,108,1185,4,104,116.2,69
2017-02-12 13:00:00,6126,-2975,0,3543,10,0,74,275,414,965,844,700,464,4,349,51,0,93,99,1119,3,104,116.2,70
2017-02-12 14:00:00,6379,-2584,0,3320,6,8,0,356,419,978,829,612,464,3,355,42,0,92,99,1299,4,107,116.5,70
2017-02-12 15:00:00,7171,-1789,0,3584,4,0,40,271,387,984,790,675,466,5,356,42,0,105,99,1263,4,97,116.2,69
2017-02-12 16:00:00,7338,-947,0,3252,2,0,40,257,432,905,897,552,463,4,265,42,0,95,99,1144,3,35,116.3,70
2017-02-12 17:00:00,7533,-192,0,3106,0,0,39,222,407,897,765,528,464,7,327,42,0,92,24,1082,3,35,116.7,71
2017-02-12 18:00:00,8467,-16,0,3108,0,0,78,295,590,903,977,774,464,6,355,43,0,102,0,1124,3,36,117.6,70
2017-02-12 19:00:00,7760,0,0,2816,0,0,40,53,484,906,959,933,466,6,371,43,0,92,0,1028,2,36,117.9,68
2017-02-12 20:00:00,6484,0,0,1345,0,0,0,15,725,918,928,799,458,1,157,44,0,142,0,1244,0,37,119.0,66
2017-02-12 21:00:00,5912,0,0,906,0,0,0,73,695,928,975,659,339,0,0,5,0,135,0,1393,0,27,119.4,66
2017-02-12 22:00:00,5960,0,0,1419,0,0,0,69,565,948,1015,677,33,0,0,0,0,89,0,1407,0,0,120.6,66
2017-02-12 23:00:00,5185,0,0,954,0,0,0,42,469,952,954,612,33,0,0,0,0,84,0,1315,0,0,120.9,66
2017-02-13 00:00:00,5348,0,0,1029,0,0,0,21,500,957,931,637,33,0,0,0,0,84,0,1418,0,0,121.5,66
2017-02-13 01:00:00,5497,0,0,1208,0,0,0,60,579,951,943,580,33,0,0,0,0,83,0,1317,0,0,121.1,66
2017-02-13 02:00:00,4972,0,0,761,0,0,0,60,473,956,1071,594,34,0,0,0,0,82,0,1192,0,0,121.4,67
2017-02-13 03:00:00,5514,0,0,1244,0,0,0,88,390,953,957,599,33,0,0,0,0,83,0,1423,0,0,121.2,67
2017-02-13 04:00:00,5354,0,0,794,0,0,0,96,490,953,959,743,33,0,0,0,0,83,0,1418,0,0,121.2,67
2017-02-13 05:00:00,5566,0,0,1239,0,0,0,47,562,942,925,667,33,0,0,0,0,84,0,1310,0,0,120.6,67
2017-02-13 06:00:00,4808,0,0,752,0,0,0,25,406,920,888,592,33,0,0,0,0,84,0,1272,0,0,119.1,67
2017-02-13 07:00:00,6435,-114,0,1144,864,0,0,184,449,907,846,572,343,7,0,0,0,91,0,1350,0,0,117.9,67
2017-02-13 08:00:00,7147,-476,0,1472,1233,8,80,319,530,892,859,549,451,7,276,36,0,92,0,1096,1,4,116.5,68
2017-02-13 09:00:00,7713,-1515,0,3923,4,0,0,139,551,896,804,661,463,3,354,85,0,99,483,1136,4,37,116.4,70
2017-02-13 10:00:00,6450,-2361,0,3326,6,0,0,145,494,980,738,707,465,1,365,87,0,94,101,1363,5,105,116.5,71
2017-02-13 11:00:00,8425,-2457,0,3861,1610,0,104,123,388,975,748,893,466,4,338,85,0,101,99,1266,4,107,116.0,72
2017-02-13 12:00:00,8480,-2828,0,4732,1248,6,0,144,391,981,784,879,465,1,323,86,0,94,99,1267,4,104,116.3,72
2017-02-13 13:00:00,7362,-2869,0,4312,10,0,79,127,443,1005,921,893,465,3,362,86,0,93,100,1282,4,108,116.4,72
2017-02-13 14:00:00,7363,-2496,0,4299,8,27,51,102,385,1005,787,891,466,5,366,86,0,92,100,1202,3,116,116.6,71
2017-02-13 15:00:00,6620,-1737,0,2666,3,0,27,136,373,1020,775,751,460,3,369,87,0,97,100,1375,5,120,117.1,71
2017-02-13 16:00:00,7972,-785,0,3269,1,0,0,129,463,1015,810,594,461,3,368,87,0,131,100,1372,5,112,116.9,71
2017-02-13 17:00:00,6729,-240,0,1941,0,0,0,64,477,950,837,618,457,3,370,73,0,164,1,1270,3,20,117.3,70
2017-02-13 18:00:00,6746,-20,0,1918,0,0,0,40,379,919,815,604,458,2,370,43,0,151,0,1359,3,0,117.2,69
2017-02-13 19:00:00,7491,0,0,2499,0,178,0,141,444,915,806,616,458,1,372,44,0,154,0,1278,3,0,117.6,68
2017-02-13 20:00:00,7555,0,0,2567,0,37,84,274,542,923,780,608,462,4,378,44,0,153,0,1138,2,0,118.8,67
2017-02-13 21:00:00,7970,0,0,2848,0,0,85,89,526,927,863,688,465,4,355,59,0,156,0,1405,3,0,119.6,67
2017-02-13 22:00:00,6931,0,0,2063,0,29,0,222,544,934,858,808,468,3,0,45,0,150,0,1226,0,0,120.6,66
2017-02-13 23:00:00,6731,0,0,1921,0,0,178,73,599,936,835,719,469,8,0,45,0,146,0,1222,0,0,120.8,66
2017-02-14 00:00:00,5561,0,0,662,0,0,0,139,854,943,887,736,162,0,0,12,0,114,0,1319,0,0,121.1,67
2017-02-14 01:00:00,5801,0,0,847,0,0,0,52,823,950,1150,659,33,0,0,0,0,84,0,1438,0,0,121.0,67
2017-02-14 02:00:00,5146,0,0,779,0,0,0,65,652,946,928,636,33,0,0,0,0,83,0,1270,0,0,120.7,67
2017-02-14 03:00:00,5687,0,0,1275,0,0,0,64,621,945,914,596,33,0,0,0,0,83,0,1434,0,0,120.6,67
2017-02-14 04:00:00,5048,0,0,779,0,0,0,43,449,949,878,616,33,0,0,0,0,84,0,1435,0,0,120.9,67
2017-02-14 05:00:00,5278,0,0,1155,0,0,0,19,421,941,881,577,33,0,0,0,0,84,0,1420,0,0,120.3,67
2017-02-14 06:00:00,5005,0,0,769,0,0,0,65,496,922,848,581,33,0,0,0,0,86,0,1393,0,0,118.9,67
2017-02-14 07:00:00,6576,-145,0,2125,0,43,0,112,517,910,866,629,243,8,0,0,0,89,0,1365,0,17,117.7,67
2017-02-14 08:00:00,6577,-380,0,1780,0,36,0,325,507,890,803,658,462,4,0,43,0,111,518,1064,3,36,116.6,67
2017-02-14 09:00:00,7415,-983,0,2498,1,36,0,219,814,983,869,874,462,2,238,47,0,105,100,1363,4,62,116.5,69
2017-02-14 10:00:00,7200,-2385,0,3794,6,0,118,190,375,1034,1007,979,462,7,339,100,0,105,99,1076,3,103,116.2,70
2017-02-14 11:00:00,8822,-2842,0,4058,940,0,36,181,436,1022,1033,889,465,5,351,85,0,99,99,1352,5,104,115.9,70
2017-02-14 12:00:00,9824,-2966,0,4743,1646,0,40,108,478,1035,816,943,464,4,333,85,1,112,99,1253,4,102,115.9,69
2017-02-14 13:00:00,9186,-2880,0,5195,803,40,37,128,439,1061,773,921,465,3,319,86,0,104,100,1159,4,104,116.4,69
2017-02-14 14:00:00,9712,-2523,0,4787,1277,0,94,116,493,1063,778,915,465,5,361,86,0,103,100,1098,3,105,116.7,70
2017-02-14 15:00:00,8309,-1812,0,4272,4,0,0,112,451,1037,712,856,466,3,120,87,0,95,101,1352,4,105,117.2,71
2017-02-14 16:00:00,8005,-902,0,3625,2,0,73,120,461,1018,702,894,467,7,0,85,0,96,91,1178,3,107,117.3,70
2017-02-14 17:00:00,4853,-236,0,484,0,0,0,3,479,952,808,700,196,5,0,3,0,106,0,1258,0,4,118.0,70
2017-02-14 18:00:00,5151,-24,0,712,0,0,0,87,542,941,862,630,32,3,0,0,0,86,0,1360,0,0,118.2,69
2017-02-14 19:00:00,5320,0,0,1099,0,0,0,41,474,934,885,629,32,0,0,0,0,87,0,1366,0,0,118.2,69
2017-02-14 20:00:00,4749,0,0,646,0,0,0,42,484,939,873,632,33,1,0,0,0,87,0,1291,0,0,119.1,68
2017-02-14 21:00:00,4941,0,0,1052,0,0,0,103,498,946,885,612,33,1,0,0,0,87,0,1003,0,0,120.0,68
2017-02-14 22:00:00,5450,0,0,1044,0,0,0,101,527,950,1015,601,33,0,0,0,0,86,0,1407,0,0,120.2,68
2017-02-14 23:00:00,5178,0,0,736,0,0,0,55,494,959,932,604,33,0,0,0,0,83,0,1420,0,0,120.8,68
2017-02-15 00:00:00,5174,0,0,1048,0,0,0,24,371,959,912,615,33,0,0,0,0,83,0,1420,0,0,121.0,68
2017-02-15 01:00:00,5205,0,0,993,0,0,0,76,433,961,922,589,33,0,0,0,0,83,0,1423,0,0,121.1,68
2017-02-15 02:00:00,5329,0,0,862,0,0,0,69,505,964,889,840,33,1,0,0,0,83,0,1401,0,0,121.5,68
2017-02-15 03:00:00,5172,0,0,986,0,0,0,22,557,966,902,629,34,0,0,0,0,83,0,1288,0,0,121.7,68
2017-02-15 04:00:00,5187,0,0,982,0,0,0,57,462,955,898,594,33,0,0,0,0,83,0,1419,0,0,120.9,68
2017-02-15 05:00:00,5160,0,0,1019,0,0,0,73,403,947,882,606,33,1,0,0,0,83,0,1406,0,0,120.3,68
2017-02-15 06:00:00,4725,0,0,583,0,0,0,46,491,926,844,577,33,0,0,0,0,83,0,1377,0,0,118.9,68
2017-02-15 07:00:00,5287,-121,0,1032,0,0,0,31,588,914,841,558,139,4,0,5,0,83,0,1357,0,0,117.8,68
2017-02-15 08:00:00,7486,-492,0,3037,0,0,0,363,452,894,810,665,463,11,0,73,0,91,374,1092,3,23,116.7,69
2017-02-15 09:00:00,6921,-1605,0,2758,198,26,0,241,504,980,948,738,463,4,276,85,0,97,204,1203,4,42,115.8,70
2017-02-15 10:00:00,7897,-2599,0,4586,134,103,0,106,585,990,1052,541,464,3,326,86,0,103,98,1359,5,104,115.7,71
2017-02-15 11:00:00,7984,-2892,0,4714,12,0,77,152,303,1012,962,607,466,3,324,86,0,96,99,1221,4,107,116.0,71
2017-02-15 12:00:00,7643,-2917,0,4361,10,6,113,186,340,1001,860,646,465,4,348,85,0,107,99,1209,4,106,116.0,72
2017-02-15 13:00:00,8737,-2713,0,4778,10,6,38,96,520,1002,858,698,466,4,345,102,0,97,100,1264,4,102,116.5,72
2017-02-15 14:00:00,9016,-1667,0,4744,6,0,40,139,477,1030,797,534,466,3,357,89,0,105,100,1192,4,101,116.7,72
2017-02-15 15:00:00,7671,-1487,0,2683,2,0,0,116,478,1046,826,641,462,3,181,87,0,154,101,1129,3,110,117.4,72
2017-02-15 16:00:00,7782,-702,0,3379,1,0,0,91,405,1027,826,664,465,1,0,89,0,162,102,1389,4,111,117.6,73
2017-02-15 17:00:00,6956,-275,0,2028,0,137,0,144,433,969,866,790,462,3,0,50,0,151,12,1197,1,34,117.7,72
2017-02-15 18:00:00,7020,-31,0,2037,0,0,0,194,606,932,859,772,461,1,0,20,0,149,0,1272,0,0,117.5,71
2017-02-15 19:00:00,6562,0,0,1803,0,0,0,102,576,913,836,832,462,0,0,0,0,153,0,1171,0,0,117.4,70
2017-02-15 20:00:00,6259,0,0,1555,0,0,0,68,546,939,922,679,460,1,0,0,0,155,0,1197,0,0,118.7,69
2017-02-15 21:00:00,4921,0,0,518,0,0,0,18,552,965,902,729,150,1,0,0,0,104,0,1166,0,0,120.0,68
2017-02-15 22:00:00,5569,0,0,1010,0,0,0,85,495,957,868,864,33,0,0,0,0,86,0,1406,0,0,120.1,67
2017-02-15 23:00:00,5303,0,0,1052,0,0,0,21,428,959,881,652,34,0,0,0,0,86,0,1411,0,0,120.8,67
2017-02-16 00:00:00,5414,0,0,1199,0,0,0,61,368,960,918,645,33,0,0,0,0,85,0,1415,0,0,121.0,67
2017-02-16 01:00:00,5270,0,0,1077,0,0,0,59,360,957,897,631,33,0,0,0,0,85,0,1414,0,0,121.1,67
2017-02-16 02:00:00,4914,0,0,723,0,0,0,22,494,952,893,597,34,1,0,0,0,83,0,1311,0,0,121.0,67
2017-02-16 03:00:00,5140,0,0,1084,0,0,0,80,523,951,856,601,34,0,0,0,0,84,0,1158,0,0,121.0,66
2017-02-16 04:00:00,5113,0,0,935,0,0,0,12,449,951,857,591,34,1,0,0,0,83,0,1420,0,0,121.0,66
2017-02-16 05:00:00,4990,0,0,820,0,0,0,67,377,942,876,582,34,0,0,0,0,84,0,1405,0,0,120.5,65
2017-02-16 06:00:00,5065,0,0,1071,0,0,0,54,343,921,849,535,33,1,0,0,0,86,0,1373,0,0,119.0,63
2017-02-16 07:00:00,4716,-82,0,715,0,0,0,28,376,903,959,534,32,1,0,0,0,88,0,1256,0,0,117.7,63
2017-02-16 08:00:00,4303,-448,0,316,0,0,0,95,467,890,822,564,186,2,0,0,0,84,27,1324,0,16,116.5,63
2017-02-16 09:00:00,7043,-1272,0,2886,2,0,155,77,461,885,844,693,462,11,289,33,0,90,504,1185,5,35,115.9,63
2017-02-16 10:00:00,7950,-2619,0,3374,723,1,328,265,526,967,821,876,459,12,349,43,0,92,98,1356,5,101,115.7,64
2017-02-16 11:00:00,6367,-3048,0,3134,62,0,6,369,434,971,851,827,465,6,340,80,0,102,99,1211,4,104,116.2,64
2017-02-16 12:00:00,7505,-3253,0,3642,876,90,78,320,447,987,791,956,464,7,341,86,0,104,100,1207,4,104,116.3,64
2017-02-16 13:00:00,7056,-3141,0,3737,287,0,113,371,377,997,805,938,463,7,312,86,0,107,100,1182,4,108,116.9,64
2017-02-16 14:00:00,7027,-2785,0,3734,8,0,39,364,502,1014,769,931,462,4,338,86,0,95,100,1085,3,109,117.1,64
2017-02-16 15:00:00,7208,-1992,0,3391,3,0,51,169,487,1012,748,840,465,8,346,87,0,96,100,1110,3,108,116.9,64
2017-02-16 16:00:00,8139,-1059,0,3252,283,0,74,135,428,1015,755,860,465,7,347,87,0,100,101,1361,5,115,117.2,64
2017-02-16 17:00:00,7819,-202,0,2479,0,125,76,232,490,968,766,749,463,7,356,88,0,141,101,1180,4,52,117.7,63
2017-02-16 18:00:00,7959,-32,0,2638,0,0,39,168,552,925,976,768,462,7,364,88,0,174,21,1182,2,0,117.9,62
2017-02-16 19:00:00,7257,0,0,2300,0,0,36,77,495,918,844,789,463,3,286,60,0,162,0,1181,2,9,118.5,60
2017-02-16 20:00:00,6752,0,0,1811,0,0,0,62,845,921,861,634,444,2,0,0,0,155,0,1292,0,0,119.1,60
2017-02-16 21:00:00,5027,0,0,357,0,0,0,106,867,933,889,671,33,0,0,0,0,91,0,1231,0,0,119.7,61
2017-02-16 22:00:00,5677,0,0,1138,0,0,0,53,682,944,912,639,33,0,0,0,0,90,0,1411,0,0,120.3,61
2017-02-16 23:00:00,5182,0,0,832,0,0,0,20,529,951,897,637,33,0,0,0,0,86,0,1419,0,0,121.0,61
2017-02-17 00:00:00,5269,0,0,1031,0,0,0,69,418,954,887,608,34,0,0,0,0,86,0,1417,0,0,121.2,61
2017-02-17 01:00:00,4986,0,0,762,0,0,0,66,394,952,890,597,34,0,0,0,0,84,0,1415,0,0,121.2,60
2017-02-17 02:00:00,5389,0,0,1100,0,0,0,12,469,944,899,701,33,0,0,0,0,84,0,1404,0,0,120.7,60
2017-02-17 03:00:00,4949,0,0,744,0,0,0,54,547,943,864,729,33,0,0,0,0,82,0,1158,0,0,120.7,60
2017-02-17 04:00:00,5020,0,0,726,0,0,0,66,520,940,857,610,33,0,0,0,0,81,0,1388,0,0,120.5,60
2017-02-17 05:00:00,4932,0,0,709,0,0,0,33,393,930,989,580,33,0,0,0,0,81,0,1390,0,0,119.6,59
2017-02-17 06:00:00,5030,0,0,1048,0,0,0,32,368,913,838,553,32,1,0,0,0,83,0,1362,0,0,118.5,58
2017-02-17 07:00:00,5038,-116,0,700,0,0,0,119,433,900,818,552,215,3,68,0,0,85,0,1342,0,0,117.5,59
2017-02-17 08:00:00,7492,-460,0,2569,672,0,0,192,494,888,794,505,459,8,367,0,0,66,0,1182,2,29,116.6,60
2017-02-17 09:00:00,7232,-1764,0,2238,951,0,32,229,522,940,1045,780,461,4,352,32,0,89,439,1102,4,40,116.1,61
2017-02-17 10:00:00,5605,-2662,0,1947,692,0,0,191,531,999,852,608,455,2,349,86,0,108,129,1221,4,109,116.2,62
2017-02-17 11:00:00,6338,-3035,0,2578,915,0,39,112,428,1003,894,567,459,2,351,86,0,106,99,1275,4,110,116.3,64
2017-02-17 12:00:00,6980,-3267,0,3070,1396,0,40,108,558,998,844,559,461,2,331,86,0,97,100,1181,4,113,116.8,65
2017-02-17 13:00:00,6315,-3129,0,3297,217,0,0,206,506,1000,836,684,461,0,359,95,0,107,101,1204,4,116,117.5,65
2017-02-17 14:00:00,6433,-2690,0,2907,5,0,0,163,567,1003,804,706,462,2,367,92,0,104,101,1282,4,117,117.7,65
2017-02-17 15:00:00,6410,-1929,0,2494,2,0,0,95,470,1006,826,669,460,0,379,88,0,93,101,1181,4,118,117.3,66
2017-02-17 16:00:00,6980,-1088,0,2348,1,0,0,134,506,998,963,597,459,1,367,87,0,99,100,1211,3,116,117.0,66
2017-02-17 17:00:00,7234,-221,0,2065,0,0,0,125,488,989,838,613,458,0,369,87,0,107,33,1364,4,41,117.1,66
2017-02-17 18:00:00,6890,-32,0,1708,0,46,0,88,499,958,836,635,458,2,372,69,0,121,0,1372,4,0,117.8,66
2017-02-17 19:00:00,7444,0,0,2301,0,75,0,116,565,917,863,568,460,2,354,43,0,157,0,1368,3,0,117.8,63
2017-02-17 20:00:00,7367,0,0,2272,0,56,0,143,525,918,851,808,462,0,364,43,0,155,0,1185,3,0,118.8,63
2017-02-17 21:00:00,6759,0,0,1992,0,0,0,31,470,929,866,899,464,0,7,44,0,164,0,1207,0,0,119.9,62
2017-02-17 22:00:00,6224,0,0,1326,0,0,0,68,464,942,915,901,460,0,0,27,0,156,0,1246,0,0,120.8,60
2017-02-17 23:00:00,6489,0,0,1530,0,0,0,102,562,940,867,821,393,0,0,0,0,141,0,1426,0,0,120.7,63
2017-02-18 00:00:00,5519,0,0,1457,0,0,0,50,498,946,851,646,33,1,0,0,0,88,0,1219,0,0,121.2,64
2017-02-18 01:00:00,5121,0,0,1224,0,0,0,12,406,941,824,610,33,1,0,0,0,88,0,1222,0,0,121.1,63
2017-02-18 02:00:00,4727,0,0,843,0,0,0,49,354,938,846,591,34,0,0,0,0,86,0,1203,0,0,120.9,61
2017-02-18 03:00:00,5238,0,0,1218,0,0,0,56,373,937,987,580,33,0,0,0,0,86,0,1217,0,0,120.9,61
2017-02-18 04:00:00,5032,0,0,1008,0,0,0,48,510,936,802,559,33,0,0,0,0,86,0,1267,0,0,120.9,61
