Local Time,SolarAzimuth (Degrees),SolarZenith (Degrees),Latitude (Degrees ),Longitude (Degrees),AirPressure (mBar),IrrDiffuse (W/m2),TempDiffuse (Degrees celcius),IrrDirect (W/m2),TempDirect (Degrees celcius),IrrGlobal (W/m2),Sunshine (number of seconds in this interval),SunshineDuration (hours of today),GlobalSum (KWh/m2)
 2017-04-01 00:00:00,344.0175,146.78,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:01:00,344.4594,146.84,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:02:00,344.9027,146.8983,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:03:00,345.3475,146.955,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:04:00,345.7936,147.01,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:05:00,346.2411,147.0633,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:06:00,346.6898,147.1149,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:07:00,347.1399,147.1648,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:08:00,347.5911,147.2131,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:09:00,348.0436,147.2596,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:10:00,348.4972,147.3044,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:11:00,348.9519,147.3475,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:12:00,349.4077,147.3889,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:13:00,349.8645,147.4285,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:14:00,350.3223,147.4664,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:15:00,350.7811,147.5025,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:16:00,351.2407,147.5369,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:17:00,351.7013,147.5695,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:18:00,352.1626,147.6004,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:19:00,352.6248,147.6294,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:20:00,353.0877,147.6568,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:21:00,353.5512,147.6823,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:22:00,354.0155,147.706,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:23:00,354.4803,147.728,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:24:00,354.9457,147.7481,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 00:25:00,355.4116,147.7665,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:26:00,355.8779,147.7831,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:27:00,356.3447,147.7979,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:28:00,356.8118,147.8108,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:29:00,357.2793,147.822,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:30:00,357.747,147.8313,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:31:00,358.2149,147.8389,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:32:00,358.6831,147.8446,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:33:00,359.1513,147.8485,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:34:00,359.6197,147.8506,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:35:00,0.088,147.8509,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:36:00,0.5564,147.8494,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:37:00,1.0247,147.8461,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:38:00,1.4928,147.841,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:39:00,1.9609,147.834,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:40:00,2.4287,147.8253,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:41:00,2.8962,147.8147,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:42:00,3.3634,147.8023,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:43:00,3.8303,147.7881,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:44:00,4.2968,147.7722,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:45:00,4.7629,147.7544,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:46:00,5.2284,147.7348,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:47:00,5.6934,147.7134,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:48:00,6.1578,147.6903,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:49:00,6.6216,147.6653,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:50:00,7.0847,147.6386,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:51:00,7.5471,147.6101,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:52:00,8.0087,147.5798,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:53:00,8.4696,147.5478,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:54:00,8.9295,147.514,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:55:00,9.3886,147.4784,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 00:56:00,9.8467,147.4411,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:57:00,10.3038,147.4021,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:58:00,10.76,147.3613,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 00:59:00,11.215,147.3188,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 01:00:00,11.669,147.2745,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 01:01:00,12.1218,147.2285,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 01:02:00,12.5734,147.1809,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 01:03:00,13.0239,147.1315,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 01:04:00,13.473,147.0804,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 01:05:00,13.9209,147.0276,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 01:06:00,14.3675,146.9732,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:07:00,14.8127,146.9171,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:08:00,15.2565,146.8593,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:09:00,15.6988,146.7999,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:10:00,16.1398,146.7388,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:11:00,16.5792,146.6761,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:12:00,17.0171,146.6117,27.5312,-82.7331,1013.25,0,21.3,0,20.9,0,0,0,0
 2017-04-01 01:13:00,17.4535,146.5458,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 01:14:00,17.8882,146.4782,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 01:15:00,18.3214,146.4091,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 01:16:00,18.7529,146.3383,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 01:17:00,19.1828,146.266,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 01:18:00,19.611,146.1921,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 01:19:00,20.0375,146.1166,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 01:20:00,20.4622,146.0396,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 01:21:00,20.8852,145.9611,27.5312,-82.7331,1013.25,0,21.4,0,20.8,0,0,0,0
 2017-04-01 01:22:00,21.3064,145.8811,27.5312,-82.7331,1013.25,0,21.4,0,20.8,0,0,0,0
 2017-04-01 01:23:00,21.7258,145.7995,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:24:00,22.1434,145.7164,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:25:00,22.5592,145.6318,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:26:00,22.9731,145.5458,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:27:00,23.3851,145.4582,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:28:00,23.7952,145.3693,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:29:00,24.2034,145.2788,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:30:00,24.6097,145.187,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:31:00,25.014,145.0937,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:32:00,25.4164,144.999,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 01:33:00,25.8168,144.9028,27.5312,-82.7331,1013.25,0,21.6,0,21.1,0,0,0,0
 2017-04-01 01:34:00,26.2152,144.8053,27.5312,-82.7331,1013.25,0,21.6,0,21.1,0,0,0,0
 2017-04-01 01:35:00,26.6117,144.7065,27.5312,-82.7331,1013.25,0,21.6,0,21.1,0,0,0,0
 2017-04-01 01:36:00,27.0061,144.6062,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 01:37:00,27.3985,144.5046,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 01:38:00,27.7889,144.4017,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 01:39:00,28.1773,144.2974,27.5312,-82.7331,1013.25,0,21.5,0,21.1,0,0,0,0
 2017-04-01 01:40:00,28.5636,144.1918,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:41:00,28.9479,144.0849,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:42:00,29.3302,143.9767,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:43:00,29.7104,143.8672,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:44:00,30.0885,143.7564,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:45:00,30.4645,143.6444,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:46:00,30.8385,143.5311,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:47:00,31.2104,143.4166,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:48:00,31.5803,143.3008,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:49:00,31.948,143.1839,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:50:00,32.3137,143.0657,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:51:00,32.6773,142.9464,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 01:52:00,33.0388,142.8258,27.5312,-82.7331,1013.25,0,21.4,0,21,0,0,0,0
 2017-04-01 01:53:00,33.3982,142.7041,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:54:00,33.7556,142.5813,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:55:00,34.1108,142.4572,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:56:00,34.464,142.3321,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:57:00,34.8152,142.2058,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:58:00,35.1642,142.0785,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 01:59:00,35.5112,141.95,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 02:00:00,35.8561,141.8204,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 02:01:00,36.199,141.6898,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 02:02:00,36.5398,141.5581,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 02:03:00,36.8785,141.4253,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 02:04:00,37.2152,141.2915,27.5312,-82.7331,1013.25,0,21.5,0,21,0,0,0,0
 2017-04-01 02:05:00,37.5499,141.1566,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 02:06:00,37.8825,141.0208,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 02:07:00,38.2131,140.8839,27.5312,-82.7331,1013.25,0,21.4,0,20.9,0,0,0,0
 2017-04-01 02:08:00,38.5417,140.746,27.5312,-82.7331,1013.25,0,21.4,0,20.8,0,0,0,0
 2017-04-01 02:09:00,38.8683,140.6071,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 02:10:00,39.1928,140.4673,27.5312,-82.7331,1013.25,0,21.3,0,20.8,0,0,0,0
 2017-04-01 02:11:00,39.5154,140.3265,27.5312,-82.7331,1013.25,0,21.3,0,20.7,0,0,0,0
 2017-04-01 02:12:00,39.836,140.1847,27.5312,-82.7331,1013.25,0,21.2,0,20.7,0,0,0,0
 2017-04-01 02:13:00,40.1546,140.042,27.5312,-82.7331,1013.25,0,21.2,0,20.7,0,0,0,0
 2017-04-01 02:14:00,40.4712,139.8983,27.5312,-82.7331,1013.25,0,21.2,0,20.6,0,0,0,0
 2017-04-01 02:15:00,40.7858,139.7537,27.5312,-82.7331,1013.25,0,21.2,0,20.6,0,0,0,0
 2017-04-01 02:16:00,41.0985,139.6082,27.5312,-82.7331,1013.25,0,21.2,0,20.6,0,0,0,0
 2017-04-01 02:17:00,41.4093,139.4618,27.5312,-82.7331,1013.25,0,21.2,0,20.6,0,0,0,0
 2017-04-01 02:18:00,41.7181,139.3144,27.5312,-82.7331,1013.25,0,21.1,0,20.5,0,0,0,0
 2017-04-01 02:19:00,42.025,139.1662,27.5312,-82.7331,1013.25,0,21.1,0,20.5,0,0,0,0
 2017-04-01 02:20:00,42.33,139.0171,27.5312,-82.7331,1013.25,0,21.1,0,20.5,0,0,0,0
 2017-04-01 02:21:00,42.633,138.8672,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 02:22:00,42.9342,138.7164,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 02:23:00,43.2335,138.5647,27.5312,-82.7331,1013.25,0,21,0,20.4,0,0,0,0
 2017-04-01 02:24:00,43.5309,138.4122,27.5312,-82.7331,1013.25,0,21,0,20.3,0,0,0,0
 2017-04-01 02:25:00,43.8264,138.2588,27.5312,-82.7331,1013.25,0,21,0,20.3,0,0,0,0
 2017-04-01 02:26:00,44.1201,138.1047,27.5312,-82.7331,1013.25,0,21,0,20.3,0,0,0,0
 2017-04-01 02:27:00,44.4119,137.9497,27.5312,-82.7331,1013.25,0,21,0,20.3,0,0,0,0
 2017-04-01 02:28:00,44.7019,137.7939,27.5312,-82.7331,1013.25,0,21,0,20.3,0,0,0,0
 2017-04-01 02:29:00,44.9901,137.6374,27.5312,-82.7331,1013.25,0,21,0,20.2,0,0,0,0
 2017-04-01 02:30:00,45.2765,137.48,27.5312,-82.7331,1013.25,0,21,0,20.2,0,0,0,0
 2017-04-01 02:31:00,45.5611,137.3219,27.5312,-82.7331,1013.25,0,21,0,20.2,0,0,0,0
 2017-04-01 02:32:00,45.8439,137.163,27.5312,-82.7331,1013.25,0,21,0,20.2,0,0,0,0
 2017-04-01 02:33:00,46.1249,137.0033,27.5312,-82.7331,1013.25,0,21,0,20.2,0,0,0,0
 2017-04-01 02:34:00,46.4042,136.8429,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:35:00,46.6817,136.6817,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:36:00,46.9575,136.5198,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:37:00,47.2315,136.3572,27.5312,-82.7331,1013.25,0,21,0,20.1,0,0,0,0
 2017-04-01 02:38:00,47.5039,136.1939,27.5312,-82.7331,1013.25,0,21,0,20.1,0,0,0,0
 2017-04-01 02:39:00,47.7745,136.0298,27.5312,-82.7331,1013.25,0,21,0,20.1,0,0,0,0
 2017-04-01 02:40:00,48.0435,135.8651,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:41:00,48.3107,135.6997,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:42:00,48.5763,135.5336,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:43:00,48.8403,135.3668,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:44:00,49.1026,135.1993,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:45:00,49.3633,135.0312,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:46:00,49.6224,134.8624,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:47:00,49.8799,134.6929,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 02:48:00,50.1357,134.5229,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:49:00,50.39,134.3522,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:50:00,50.6428,134.1808,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:51:00,50.894,134.0089,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:52:00,51.1436,133.8363,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:53:00,51.3918,133.6632,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:54:00,51.6384,133.4894,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:55:00,51.8835,133.3151,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:56:00,52.1271,133.1402,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:57:00,52.3692,132.9647,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:58:00,52.6099,132.7886,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 02:59:00,52.8492,132.6119,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 03:00:00,53.0869,132.4347,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 03:01:00,53.3233,132.257,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 03:02:00,53.5582,132.0787,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 03:03:00,53.7918,131.8999,27.5312,-82.7331,1013.25,0,20.9,0,20,0,0,0,0
 2017-04-01 03:04:00,54.0239,131.7205,27.5312,-82.7331,1013.25,0,20.9,0,20.1,0,0,0,0
 2017-04-01 03:05:00,54.2547,131.5406,27.5312,-82.7331,1013.25,0,21,0,20.1,0,0,0,0
 2017-04-01 03:06:00,54.4841,131.3602,27.5312,-82.7331,1013.25,0,21,0,20.1,0,0,0,0
 2017-04-01 03:07:00,54.7121,131.1793,27.5312,-82.7331,1013.25,0,21,0,20.2,0,0,0,0
 2017-04-01 03:08:00,54.9388,130.9979,27.5312,-82.7331,1013.25,0,21,0,20.2,0,0,0,0
 2017-04-01 03:09:00,55.1642,130.816,27.5312,-82.7331,1013.25,0,21.1,0,20.2,0,0,0,0
 2017-04-01 03:10:00,55.3883,130.6335,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:11:00,55.611,130.4506,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:12:00,55.8324,130.2672,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:13:00,56.0526,130.0834,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:14:00,56.2715,129.899,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:15:00,56.4891,129.7142,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:16:00,56.7055,129.5289,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:17:00,56.9206,129.3432,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:18:00,57.1346,129.157,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:19:00,57.3473,128.9703,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:20:00,57.5588,128.7832,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:21:00,57.7691,128.5957,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:22:00,57.9782,128.4078,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:23:00,58.1861,128.2194,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:24:00,58.3929,128.0306,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:25:00,58.5985,127.8414,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:26:00,58.803,127.6517,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:27:00,59.0064,127.4617,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:28:00,59.2087,127.2712,27.5312,-82.7331,1013.25,0,21.1,0,20.5,0,0,0,0
 2017-04-01 03:29:00,59.4098,127.0804,27.5312,-82.7331,1013.25,0,21.2,0,20.5,0,0,0,0
 2017-04-01 03:30:00,59.6099,126.8891,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:31:00,59.8088,126.6975,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:32:00,60.0067,126.5055,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:33:00,60.2035,126.3131,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:34:00,60.3993,126.1203,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:35:00,60.594,125.9272,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:36:00,60.7877,125.7337,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:37:00,60.9804,125.5398,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:38:00,61.1721,125.3455,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:39:00,61.3627,125.1509,27.5312,-82.7331,1013.25,0,21.1,0,20.4,0,0,0,0
 2017-04-01 03:40:00,61.5524,124.956,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:41:00,61.741,124.7607,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:42:00,61.9287,124.5651,27.5312,-82.7331,1013.25,0,21,0,20.3,0,0,0,0
 2017-04-01 03:43:00,62.1154,124.3691,27.5312,-82.7331,1013.25,0,21,0,20.3,0,0,0,0
 2017-04-01 03:44:00,62.3012,124.1728,27.5312,-82.7331,1013.25,0,21,0,20.3,0,0,0,0
 2017-04-01 03:45:00,62.486,123.9761,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:46:00,62.6699,123.7791,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:47:00,62.8529,123.5818,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:48:00,63.0349,123.3842,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:49:00,63.216,123.1862,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:50:00,63.3963,122.988,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:51:00,63.5756,122.7894,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:52:00,63.754,122.5905,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
 2017-04-01 03:53:00,63.9316,122.3913,27.5312,-82.7331,1013.25,0,21.1,0,20.3,0,0,0,0
